Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m
5,1,3,2,0,8,2,2,0,09000014,02000421,2,76.6,186.36484583333262
9,4,1,2,1,9,1,4,0,09000022,02000644,5,89.2,340.76712152413756
3,4,4,2,2,1,5,0,5,09000003,02000034,6,78.60000000000001,415.67039800995025
9,4,9,2,2,0,4,0,0,09000029,02000845,9,89.2,361.6728254304628
3,3,8,2,2,0,5,0,0,09000022,02000637,4,88.5,253.40198487116533
6,1,10,0,1,0,2,0,5,09000023,02000673,5,86.1,322.5377848895702
3,3,7,2,1,1,2,1,5,09000030,02000889,5,57.49999999999999,167.3391425735846
9,3,7,2,1,4,2,0,0,09000023,02000676,4,94.89999999999999,587.1728851351347
8,4,9,2,1,6,3,0,1,09000009,02000240,4,75.7,448.5867734277775
5,1,6,1,2,0,5,1,4,09000031,02000909,5,85.3,463.0460899999995
4,4,8,0,2,0,0,0,5,09000028,02000823,3,70.6,150.37219947183058
9,2,3,2,1,0,4,0,5,09000010,02000304,9,95.89999999999999,282.67684097916623
4,1,8,0,1,3,2,2,5,09000030,02006854,9,15.9,267.39496618229106
2,3,8,2,2,8,2,3,2,09000023,02000655,3,73.1,168.27001948701266
2,4,8,2,2,9,3,4,1,09000012,02000369,1,48.9,176.6483452802764
4,1,8,2,2,0,5,0,0,09000004,02000086,8,97,234.7493332293578
7,1,4,2,0,9,1,3,0,09000014,02000409,3,58.199999999999996,130.65318270270262
7,1,6,2,2,0,5,0,0,09000003,02000024,9,87.3,320.5135888501742
4,3,6,2,2,0,2,2,5,09000011,02000334,4,88.8,397.96182587499953
3,1,8,2,2,0,2,0,5,09000032,02000923,6,48.3,225.3310232049686
3,4,7,0,2,0,5,0,4,09000022,02000642,3,86.1,515.313758297872
4,4,7,2,2,3,5,0,4,09000011,02000327,3,85.9,387.7488934062497
3,1,7,1,2,0,2,0,3,09000007,02000170,4,90.3,388.9405611136359
4,2,8,2,2,0,0,0,0,09000003,02000031,10,74.8,402.88672811059917
8,2,10,0,2,0,4,0,0,09000026,02000781,6,94.19999999999999,287.79849977956945
8,2,6,0,2,0,5,3,2,09000005,02000117,3,86.7,427.6443797512432
5,3,8,0,1,2,2,0,2,09000016,02000465,2,93.7,257.58703919999937
11,1,10,2,2,0,4,0,2,09000015,02000438,3,82.69999999999999,1320.024686739129
8,2,5,1,1,7,2,2,3,09000010,02000296,6,69.19999999999999,540.8561437552737
5,1,8,0,1,0,4,0,3,09000033,02000974,3,39.800000000000004,309.1202121661231
5,3,6,2,2,2,2,0,0,09000030,02000891,6,48.199999999999996,272.7341455527152
5,4,8,2,2,0,2,2,4,09000027,02000797,9,85.2,302.35663446700454
8,4,7,2,2,1,2,1,0,09000020,02000584,8,83,249.91830479553894
3,3,8,0,2,7,2,0,3,09000024,02000700,7,78.9,321.31118477519334
6,4,8,1,2,0,5,0,5,09000011,02006928,6,29.7,251.60226902138987
6,4,6,0,1,0,5,0,3,09000033,02000965,4,87.7,552.1392022950816
11,2,6,1,2,3,3,1,1,09000007,02000168,6,85.6,390.6371252747247
3,4,9,0,2,2,2,2,2,09000013,02000379,7,71.39999999999999,162.40073900826425
9,2,4,2,2,0,4,2,4,09000008,02000226,8,96.7,500.03319671612866
7,4,7,1,2,0,5,0,1,09000024,02000695,6,96.39999999999999,504.50828636274485
5,2,8,2,2,0,2,1,5,09000020,02000579,5,87.6,344.09269385810757
3,2,5,2,1,9,2,3,0,09000011,02000331,4,87.2,186.67497244217665
2,1,7,0,1,6,2,3,2,09000032,02000938,4,52,380.0074948970583
4,1,9,1,2,1,2,1,1,09000014,02000423,4,89.4,346.12846874157253
8,4,9,2,2,5,2,4,0,09000005,02000107,4,88.1,555.756238303191
9,1,4,2,0,1,3,1,4,09000014,02000429,5,86.3,419.1373611768702
1,3,7,2,2,3,2,1,1,09000007,02000172,6,66.10000000000001,286.36142564550215
5,1,9,2,2,1,5,0,4,09000033,02000977,8,39.800000000000004,209.30575298315725
10,2,5,2,2,2,4,4,2,09000012,02000365,5,65.7,302.35413115511517
10,2,8,0,2,0,4,1,5,09000032,02000957,6,88,566.5553780136984
3,3,7,2,2,8,3,3,3,09000019,02000563,3,80.80000000000001,387.3530042214282
3,3,5,2,2,6,2,0,2,09000013,02000387,7,66.5,411.0264496199996
4,3,8,1,2,3,2,1,4,09000033,02000968,2,59.5,212.6461234374995
3,1,5,2,1,8,5,4,4,09000017,02000514,5,91.4,300.5177253958332
7,1,1,2,2,9,6,5,5,09000013,02000374,2,92.4,244.88685063736193
2,2,4,2,1,5,2,5,1,09000018,02000545,5,72.89999999999999,711.1346502675143
6,1,7,2,2,5,2,1,0,09000003,02000055,8,63.9,337.56188405797104
10,1,7,1,2,1,5,1,3,09000011,02000335,9,98.8,432.6289297019227
4,2,7,2,2,0,4,0,3,09000024,02000693,7,77.5,220.87618685526266
3,3,7,1,2,0,2,1,3,09000018,02006792,7,82.6,239.2184883930128
3,1,8,0,2,0,2,1,3,09000026,02000777,4,86.9,387.9169125842693
6,4,7,2,2,0,5,0,1,09000011,02000331,6,87.2,186.67497244217665
3,1,4,2,1,3,2,1,2,09000030,02000875,3,78.8,154.3225881197911
6,2,5,2,1,0,4,0,0,09000014,02000415,3,92.9,176.84403951999948
9,2,6,2,1,2,5,2,3,09000002,02000008,2,95.8,315.7678125
9,2,9,0,1,1,5,0,4,09000003,02000035,6,71.89999999999999,304.4400930232558
2,3,8,0,2,0,2,1,5,09000022,02000620,6,60.4,166.28243417982404
2,4,6,1,2,9,7,1,1,09000007,02000175,5,78.60000000000001,360.39482929473667
11,4,5,2,0,2,4,0,2,09000015,02000441,5,81.69999999999999,685.4587066772144
11,1,8,0,2,0,4,0,0,09000016,02000478,8,93.2,460.19758141406237
5,4,3,2,0,9,3,2,4,09000018,02000546,5,85.8,379.2330971491225
3,1,4,2,0,0,2,0,2,09000014,02000432,4,92.80000000000001,298.0391837454543
3,3,7,2,1,5,8,0,1,09000007,02000191,6,41.699999999999996,461.1116670987422
3,3,8,0,2,0,2,0,2,09000025,02000722,2,83.2,318.993491458333
3,3,6,2,1,0,2,1,2,09000012,02000371,5,29.9,320.03870264487585
10,3,8,2,2,3,5,3,2,09000030,02000893,7,64.4,181.60337872173866
8,4,8,1,2,0,4,0,5,09000007,02000166,4,79.9,260.8400465097081
9,4,7,2,1,0,3,0,0,09000025,02000748,4,93.4,190.47547952631544
4,1,9,1,1,0,2,0,5,09000032,02000936,8,66.2,408.9015290663499
9,4,8,2,2,8,2,3,2,09000028,02000813,3,56.599999999999994,198.3131995983603
6,4,7,0,2,0,4,0,0,09000028,02000809,6,28.799999999999997,249.6176863279566
3,3,4,2,2,9,6,3,0,09000011,02000323,2,77.10000000000001,408.69607400943335
9,4,8,0,2,0,4,0,5,09000019,02000563,3,80.80000000000001,387.3530042214282
3,1,9,1,2,3,5,0,5,09000013,02000375,3,81.10000000000001,225.77252947058747
6,4,8,0,2,0,5,0,5,09000022,02000643,8,88.1,442.0001257727268
4,1,7,2,2,4,2,2,3,09000013,02000378,6,85.5,234.42398489795912
8,3,4,1,1,3,2,1,3,09000003,02000054,4,71.89999999999999,242.34076470588232
2,3,7,2,2,4,8,0,1,09000023,02000663,6,93.4,227.46105039772667
2,2,7,2,1,1,2,0,1,09000031,02000919,5,93.89999999999999,252.70940369512132
7,1,8,2,2,0,5,0,5,09000031,02000910,4,78.2,405.58892635135106
2,2,5,2,2,0,5,0,3,09000032,02000923,8,48.3,225.3310232049686
3,3,8,2,2,7,2,0,4,09000009,02000253,1,81.5,388.3651305633798
5,2,5,2,1,7,2,4,1,09000003,02000034,8,78.60000000000001,415.67039800995025
2,3,6,2,2,4,2,0,0,09000003,02000025,3,84.6,495.20798165137614
2,3,10,0,1,0,2,0,3,09000022,02000628,2,70.5,171.97836435271273
1,2,7,2,1,8,0,1,1,09000012,02000353,3,78.10000000000001,221.62259123287654
5,4,6,2,2,0,5,0,4,09000029,02000850,7,94.5,359.0248843785043
3,3,7,2,2,1,2,0,2,09000028,02000828,2,78.9,254.21553951265784
3,1,5,2,2,0,6,0,4,09000027,02000784,9,90.2,489.3046499297517
6,3,9,1,2,0,4,1,4,09000013,02000378,5,85.5,234.42398489795912
3,4,8,2,1,3,2,0,1,09000021,02000607,9,95.3,914.4962355660358
4,1,7,1,2,5,2,2,3,09000032,02000953,7,73.2,259.34259728448217
4,1,8,0,1,0,5,0,4,09000014,02000403,3,93.60000000000001,163.49756623076868
4,1,9,0,1,0,2,0,5,09000032,02000923,6,48.3,225.3310232049686
5,4,8,2,2,0,2,0,4,09000006,02000130,4,87.6,372.7339508128651
2,3,8,2,2,3,2,0,3,09000023,02000672,3,78.9,315.20616644252834
2,2,6,1,2,7,2,3,2,09000008,02000218,2,78.8,270.108264330578
2,4,3,2,2,9,3,4,1,09000023,02000678,4,83.1,478.33430705128154
5,4,2,2,0,9,2,2,3,09000033,02000970,7,61,255.36662932900356
8,1,5,2,2,8,1,3,3,09000020,02000579,3,87.6,344.09269385810757
2,3,6,2,2,8,2,1,1,09000019,02000575,3,30.599999999999998,175.6828659606295
4,1,7,1,2,0,2,0,5,09000019,02000565,5,77.4,318.77599537209244
4,4,8,2,2,2,4,1,4,09000022,02000636,6,90.60000000000001,407.0761979493667
2,4,5,2,1,0,2,0,0,09000022,02000628,2,70.5,171.97836435271273
10,1,10,0,2,0,4,0,0,09000010,02000294,4,96.1,387.2169911917802
4,2,9,1,2,0,6,0,1,09000024,02000697,9,87.5,414.02554961309477
2,3,8,0,2,0,2,0,3,09000022,02000620,3,60.4,166.28243417982404
8,1,7,0,2,0,5,0,4,09000014,02000414,3,98.2,248.11167867032927
10,1,8,0,2,0,4,0,2,09000004,02000073,9,98.1,405.64123525454517
6,4,6,2,2,0,5,0,3,09000006,02000144,10,69.39999999999999,333.1562426639001
4,4,3,2,2,9,0,3,2,09000030,02000888,4,52.2,157.77389103977228
5,4,7,1,2,0,5,0,4,09000012,02000356,5,78.8,233.5163089057966
7,3,4,2,2,8,2,6,2,09000003,02000055,8,63.9,337.56188405797104
11,1,4,2,1,0,4,0,2,09000006,02006782,7,91.7,336.13718028124936
13,4,4,2,1,8,4,5,1,09000032,02000931,10,96.2,320.38041466666624
7,2,1,2,0,9,3,3,3,09000022,02000627,2,80.10000000000001,485.7477146770179
4,4,7,0,2,1,1,0,4,09000011,02006930,5,78.2,491.4274888563531
2,4,8,2,2,0,8,1,1,09000030,02000884,5,36.1,231.90224986281552
3,1,8,0,2,0,5,0,5,09000004,02000078,7,99.6,835.10544
5,2,8,2,2,0,0,0,0,09000024,02000696,6,89.5,243.86311741904728
7,3,8,2,2,0,4,0,5,09000024,02000706,4,79.7,301.31191041538426
2,1,9,2,2,0,6,1,0,09000006,02000142,8,83.89999999999999,519.9973772804873
5,1,9,0,2,0,5,0,5,09000028,02000831,3,79.80000000000001,380.1352282887697
3,3,7,2,2,3,2,3,2,09000030,02000893,2,64.4,181.60337872173866
2,3,8,0,1,6,8,0,0,09000012,02000362,2,81.6,280.39498634899286
10,4,8,0,2,0,3,0,0,09000022,02000635,4,86.2,238.46563394088605
7,4,5,2,2,4,4,2,1,09000011,02000335,5,98.8,432.6289297019227
1,2,8,0,2,0,5,0,0,09000004,02000084,8,96,447.1174423769633
3,1,9,0,2,0,6,0,3,09000027,02000798,9,94.3,279.528364515789
4,3,5,2,2,3,2,1,2,09000014,02000422,3,84.8,363.88734276635444
11,4,7,2,2,0,5,0,3,09000003,02000043,10,96.6,454.2983687943262
8,1,9,0,2,0,4,0,5,09000007,02000186,3,57.699999999999996,235.5808183097343
4,3,7,2,2,5,2,0,4,09000030,02000878,2,42.199999999999996,285.23046621755657
4,1,7,2,2,4,2,2,4,09000014,02000424,7,89.9,241.94063635643528
2,3,5,2,2,8,7,6,2,09000031,02000922,4,93.4,205.8874095081962
7,2,3,2,1,8,2,4,3,09000030,02000872,3,49.3,165.0903548520707
2,2,9,2,2,3,1,1,0,09000005,02000122,4,90.10000000000001,470.3931177254893
3,1,6,1,2,4,2,1,4,09000029,02000857,7,79.10000000000001,622.7682567772507
8,3,6,2,2,0,5,0,0,09000025,02000730,4,92.4,423.65182158904076
7,4,7,2,2,0,5,0,3,09000017,02000516,6,95.39999999999999,311.87337874809134
4,1,7,2,2,8,2,5,2,09000013,02000383,2,74.4,195.0558594575158
5,1,8,2,2,0,2,0,0,09000007,02000192,6,32.5,314.3061343920591
3,1,7,0,2,2,2,1,5,09000025,02000750,8,68.60000000000001,302.48878647349784
5,3,8,2,1,0,2,1,5,09000022,02000627,4,80.10000000000001,485.7477146770179
10,4,8,0,2,0,5,0,5,09000022,02000629,4,77.60000000000001,434.6503003819092
8,2,8,2,2,0,5,0,5,09000032,02000953,9,73.2,259.34259728448217
7,1,7,2,2,0,3,0,4,09000028,02000826,4,86.5,185.15116313768064
4,1,8,0,2,7,3,3,1,09000016,02000467,2,93.7,557.6200614999997
10,2,7,2,2,0,4,0,2,09000031,02000900,6,96,416.77152119999914
3,1,9,2,2,0,2,0,5,09000007,02000193,4,32.800000000000004,240.77535917062087
3,1,7,2,2,6,2,1,4,09000014,02000429,5,86.3,419.1373611768702
4,1,7,1,2,0,5,2,5,09000011,02000324,3,76.4,266.11836795081945
9,2,8,2,1,0,4,0,5,09000006,02000142,9,83.89999999999999,519.9973772804873
8,2,8,1,1,1,5,0,4,09000023,02000675,4,89.4,293.9610116301366
11,1,8,2,2,0,4,0,5,09000029,02000845,8,89.2,361.6728254304628
5,1,8,2,2,1,5,0,4,09000021,02000609,5,92.4,625.5495502499994
4,1,8,0,2,0,2,0,4,09000013,02000386,6,77.9,250.12920547794087
3,3,9,0,2,1,2,1,0,09000022,02000629,5,77.60000000000001,434.6503003819092
4,4,7,2,2,8,3,3,2,09000013,02000372,4,85.2,356.1693011234037
3,1,8,2,2,2,5,0,4,09000021,02000608,6,78.2,388.92704243181794
11,1,8,0,2,0,3,0,2,09000022,02000648,3,84.5,237.39337037142795
2,3,7,2,2,0,2,1,4,09000030,02000872,4,49.3,165.0903548520707
4,3,4,2,1,5,2,3,3,09000012,02000365,3,65.7,302.35413115511517
7,2,4,2,1,9,1,3,1,09000012,02000370,5,50.2,193.33776614792876
11,4,5,2,2,8,1,0,1,09000012,02000371,2,29.9,320.03870264487585
5,4,5,2,2,8,2,2,4,09000023,02000683,4,90.5,266.8046029576267
6,3,8,1,2,0,2,0,2,09000028,02000825,2,70.7,282.0495154430374
2,3,7,1,2,0,2,3,4,09000032,02000946,7,83,480.1817769599997
2,1,3,1,1,0,8,0,1,09000030,02000884,5,36.1,231.90224986281552
3,2,4,1,2,8,6,4,1,09000008,02000209,3,89.2,405.4403458715591
6,4,8,2,2,0,4,0,2,09000011,02006930,5,78.2,491.4274888563531
7,4,4,2,2,2,2,0,1,09000032,02000945,3,74.2,220.0506887265619
3,4,1,2,2,8,1,2,5,09000030,02000889,4,57.49999999999999,167.3391425735846
4,4,7,2,1,0,5,0,5,09000029,02000859,6,84.8,600.6322580424238
4,1,5,2,2,3,2,1,3,09000019,02000568,3,61.1,154.7604152190472
4,2,7,0,2,0,6,0,4,09000008,02000207,3,87,174.7931458307691
2,2,9,2,1,7,3,5,1,09000031,02000901,4,90.60000000000001,699.9594317215183
6,4,6,2,2,1,5,1,3,09000029,02000852,8,94.3,454.37736494444397
2,2,8,2,2,0,5,4,0,09000009,02000270,4,74.4,203.80650107272675
4,4,6,2,2,8,1,4,2,09000011,02000341,2,90,478.52701029508154
5,1,7,0,2,0,4,0,5,09000014,02000423,4,89.4,346.12846874157253
9,4,6,2,2,9,1,6,1,09000005,02000115,4,83,669.8191651552793
1,2,10,2,1,0,4,0,4,09000006,02000150,9,92.80000000000001,649.0194565602409
4,3,7,2,1,0,2,1,4,09000030,02000884,4,36.1,231.90224986281552
7,1,7,0,1,0,5,0,0,09000003,02000051,9,73.4,265.4326666666667
3,3,7,2,2,0,2,0,3,09000014,02000431,6,88,425.9581140959993
3,3,7,2,1,0,2,0,2,09000019,02000562,5,81.8,234.91550424113433
7,1,8,0,2,0,2,0,5,09000022,02000642,4,86.1,515.313758297872
4,1,8,2,1,0,2,0,2,09000005,02000110,4,93.5,356.7285952748088
5,4,7,2,1,0,5,0,5,09000032,02000940,3,55.900000000000006,209.51392293567213
11,1,7,2,1,1,4,1,2,09000015,02006882,7,95.19999999999999,722.9293734048774
5,4,6,2,1,9,6,3,0,09000032,02000944,5,63,457.4045969444443
4,1,8,0,2,0,2,1,4,09000009,02000265,2,82.69999999999999,273.32123683018835
4,1,8,2,2,0,2,0,5,09000030,02000877,3,68.7,210.63393357534204
6,4,7,2,2,4,4,2,4,09000025,02000749,1,91.7,311.59369313888845
7,2,5,1,1,3,0,3,1,09000032,02000924,3,47.8,315.316681935279
5,4,8,2,2,0,5,0,4,09000025,02000721,2,82.69999999999999,530.9984957303369
4,1,4,2,1,9,1,4,1,09000029,02000858,6,82.39999999999999,304.0914945986838
4,2,9,1,1,0,5,2,5,09000005,02000108,4,86.3,310.0244113749996
3,2,6,2,2,0,6,0,5,09000019,02000555,5,86.5,219.20242182051246
3,3,8,2,2,4,8,1,1,09000031,02000917,3,92,360.03367941414126
8,1,8,2,1,3,4,1,3,09000010,02000301,1,83.6,557.9546813559318
3,1,9,1,1,0,2,0,5,09000032,02000932,7,58.3,372.8135629499995
5,1,7,2,1,0,5,0,5,09000019,02000555,4,86.5,219.20242182051246
5,4,7,2,2,0,5,0,5,09000024,02000694,6,90.5,242.01557664999933
4,1,7,0,2,0,5,0,5,09000015,02000445,5,84.89999999999999,862.4856546774188
9,2,8,0,2,0,5,0,5,09000015,02000443,5,91.4,568.4796682822081
5,4,8,2,2,0,5,0,5,09000003,02000057,5,70.1,205.51593548387098
2,4,2,2,2,9,3,3,1,09000022,02000627,2,80.10000000000001,485.7477146770179
4,3,3,2,2,0,2,0,3,09000009,02000257,4,72.39999999999999,368.34460372312657
6,4,9,1,2,7,4,3,0,09000026,02000780,4,77.9,520.1480034716151
3,3,8,1,2,0,2,0,2,09000030,02000866,3,85,138.07461870059817
6,3,4,2,2,0,4,1,3,09000007,02000180,7,70.39999999999999,204.7044496687891
5,4,5,2,2,9,2,2,0,09000030,02000872,2,49.3,165.0903548520707
5,1,9,0,2,0,4,0,5,09000007,02000171,6,78.8,290.83921795744635
9,1,5,2,2,0,5,0,2,09000017,02000498,9,94.19999999999999,259.34155281690084
1,2,4,2,2,2,4,0,0,09000003,02000059,4,77.2,213.14410256410258
8,4,5,2,2,6,3,0,2,09000010,02000308,2,79.5,196.78588678205082
4,2,4,2,1,7,1,0,1,09000011,02000341,2,90,478.52701029508154
2,1,5,2,2,2,2,1,4,09000018,02000539,6,82.8,372.63828257209235
5,1,10,0,2,0,0,0,5,09000030,02000884,4,36.1,231.90224986281552
9,1,9,0,2,0,4,0,5,09000033,02000973,7,87.3,578.6153528143707
9,4,8,2,1,0,2,0,5,09000013,02000384,2,68.89999999999999,334.073055056521
4,4,7,2,2,0,2,0,3,09000013,02000386,4,77.9,250.12920547794087
6,4,7,2,2,5,2,3,3,09000005,02000112,4,80.10000000000001,370.20698038787816
5,3,8,0,2,2,0,4,1,09000011,02006931,6,78.3,271.23295034246513
6,4,6,2,2,0,5,0,0,09000030,02000894,9,62.3,427.5065193918917
4,1,7,1,2,0,2,0,3,09000021,02000610,8,77.9,703.5278201923073
4,4,7,2,2,5,3,1,2,09000019,02000571,3,78.5,258.806674838862
8,4,7,2,2,0,4,1,4,09000004,02000068,3,65.8,465.28931447368404
3,2,8,0,1,0,5,0,4,09000015,02000444,8,94,365.1317189495797
3,3,8,2,2,0,6,0,0,09000030,02006854,9,15.9,267.39496618229106
5,1,6,2,1,0,5,0,0,09000023,02000659,5,80.9,359.04189893827134
8,1,6,2,2,3,3,1,0,09000030,02000875,2,78.8,154.3225881197911
3,3,5,2,2,2,3,1,1,09000033,02000968,1,59.5,212.6461234374995
10,1,8,0,2,0,4,0,3,09000019,02000561,7,86.7,253.18484848760272
4,2,8,2,1,5,2,0,0,09000004,02000085,6,93.8,244.26826914529906
3,3,7,2,2,0,2,1,3,09000012,02000364,3,82.19999999999999,250.17565115492943
2,3,7,2,1,2,2,0,2,09000013,02000389,8,87.4,720.1280590070919
4,4,8,1,2,7,8,0,0,09000007,02000191,6,41.699999999999996,461.1116670987422
5,1,7,2,2,1,2,0,1,09000021,02000600,9,79.2,431.77709125531857
2,1,7,2,1,1,2,1,5,09000007,02000173,8,71.8,554.1735694921459
9,2,8,2,2,0,5,0,5,09000011,02000314,5,86.3,886.5337802659546
3,3,8,2,2,0,2,1,5,09000009,02000262,6,77.2,239.56926451479242
11,2,3,2,0,0,4,1,1,09000032,02000932,10,58.3,372.8135629499995
2,3,6,2,2,0,2,0,0,09000022,02000634,2,62.8,448.015916634146
3,3,1,2,1,9,7,5,2,09000023,02006798,2,55.300000000000004,180.6842102967026
5,1,8,2,2,0,2,0,4,09000023,02000654,2,51,205.360251623595
4,1,6,1,1,1,2,0,5,09000012,02000370,3,50.2,193.33776614792876
2,2,8,2,2,3,2,2,2,09000021,02000604,8,85.6,514.791856005747
5,2,8,1,2,0,2,0,0,09000014,02000397,3,80.4,165.89404871945646
4,1,8,0,1,0,2,0,5,09000030,02000889,9,57.49999999999999,167.3391425735846
4,1,7,1,2,0,2,0,5,09000026,02000777,4,86.9,387.9169125842693
7,4,9,0,2,0,5,0,4,09000028,02006802,2,57.49999999999999,228.91525621491172
4,1,8,0,1,0,2,0,5,09000020,02000580,2,86.5,506.81208763513484
9,4,7,2,2,0,2,0,4,09000017,02000509,8,75.7,557.9557641971825
2,2,3,2,2,9,6,4,2,09000030,02000864,3,63.800000000000004,310.18823002643154
4,1,5,2,2,5,2,1,2,09000007,02000193,5,32.800000000000004,240.77535917062087
5,1,6,2,2,7,5,1,0,09000005,02000096,8,89.2,385.5256860886073
3,3,6,2,2,2,2,2,0,09000022,02000633,3,84.89999999999999,238.6198735474858
10,4,6,2,0,1,1,1,1,09000031,02000911,2,79.10000000000001,489.41213178452995
6,4,6,2,2,0,4,0,5,09000027,02000805,9,82.89999999999999,317.4592346946897
3,2,8,2,2,0,5,0,3,09000027,02000798,9,94.3,279.528364515789
2,2,8,2,2,5,3,3,3,09000022,02000628,2,70.5,171.97836435271273
5,3,1,2,1,0,2,0,3,09000014,02000411,3,82.19999999999999,288.5948052689651
4,1,8,0,2,0,2,0,4,09000030,02000894,9,62.3,427.5065193918917
5,4,5,2,1,9,1,5,2,09000023,02000659,6,80.9,359.04189893827134
5,4,9,0,2,1,2,0,5,09000033,02000965,4,87.7,552.1392022950816
3,3,7,2,2,0,3,1,1,09000028,02000822,2,57.699999999999996,138.29286937037006
4,4,4,2,1,1,6,0,1,09000003,02000046,7,82.5,236.0967295597484
13,1,8,0,2,0,4,0,5,09000010,02000304,9,95.89999999999999,282.67684097916623
4,4,6,2,1,1,2,5,4,09000023,02000664,1,56.8,273.10510197021233
11,2,9,1,2,0,4,0,3,09000018,02000531,6,79,376.66163131020346
10,4,10,1,2,2,3,2,2,09000030,02000864,2,63.800000000000004,310.18823002643154
6,4,7,1,1,0,5,0,4,09000009,02000265,2,82.69999999999999,273.32123683018835
3,4,6,2,1,0,2,0,3,09000019,02000557,3,86,377.24919648795117
3,4,9,1,1,0,2,0,4,09000025,02000747,4,49.7,490.79035476444403
3,4,8,0,1,0,2,0,4,09000023,02000671,4,93.8,203.8307110616433
5,4,7,2,1,0,3,0,4,09000022,02000623,3,50.6,356.1933798819438
5,2,8,2,1,9,6,1,1,09000025,02000725,3,79.5,398.7856089249993
6,1,7,0,1,1,2,0,5,09000006,02000137,9,65.5,806.7915324884787
3,3,7,2,2,5,2,0,0,09000023,02006798,2,55.300000000000004,180.6842102967026
3,1,8,0,2,0,5,0,5,09000022,02000642,4,86.1,515.313758297872
2,1,7,1,1,8,2,3,3,09000027,02000792,10,86.1,258.45845656818125
5,4,7,2,2,0,4,0,5,09000022,02000624,2,67.7,173.59877611904736
4,1,7,0,1,1,2,0,2,09000033,02000964,4,87.5,271.3382244113919
10,1,8,0,2,0,4,0,0,09000026,02000751,10,91.3,756.6193234645652
4,3,7,2,2,0,2,0,3,09000019,02000555,2,86.5,219.20242182051246
5,3,8,0,2,0,2,0,2,09000025,02000726,3,55.7,313.62815444552035
3,1,8,2,2,0,2,0,5,09000007,02000181,5,90.10000000000001,659.2398353521122
6,1,6,2,2,0,5,1,0,09000027,02000787,9,86.8,551.6271620370367
4,4,7,2,1,0,5,0,4,09000032,02000929,2,69.19999999999999,234.28048758677645
3,1,7,0,2,2,2,0,5,09000022,02000621,4,40.1,248.0655072084937
7,4,5,2,2,8,2,3,0,09000020,02000589,4,84.3,372.0255145146193
7,3,9,2,2,1,2,0,5,09000018,02006792,6,82.6,239.2184883930128
10,4,4,2,2,7,5,2,1,09000032,02000956,2,80.7,325.2688033364479
10,4,3,2,1,7,4,3,1,09000017,02000496,4,87.2,683.2525611686722
4,1,8,2,2,0,5,1,4,09000008,02000210,7,91.7,315.5258907226887
1,2,10,0,2,9,2,2,0,09000009,02000251,5,95.39999999999999,238.7654624040398
4,1,8,1,2,1,3,1,2,09000005,02000115,5,83,669.8191651552793
3,3,7,2,1,1,2,1,3,09000022,02000629,4,77.60000000000001,434.6503003819092
3,3,8,2,2,0,2,1,5,09000018,02000532,7,78.3,601.6525030288452
6,4,7,1,2,0,4,0,4,09000006,02000144,7,69.39999999999999,333.1562426639001
4,3,7,1,2,2,0,0,1,09000024,02000706,3,79.7,301.31191041538426
4,3,7,1,1,2,2,1,2,09000007,02000172,2,66.10000000000001,286.36142564550215
4,4,5,1,2,2,2,0,0,09000005,02000115,4,83,669.8191651552793
3,1,5,0,1,2,5,2,5,09000024,02000709,9,99.1,273.9468180329665
4,3,5,2,2,8,2,3,0,09000014,02000424,7,89.9,241.94063635643528
2,3,10,0,2,0,2,0,1,09000007,02000186,2,57.699999999999996,235.5808183097343
11,1,6,2,2,0,4,2,4,09000010,02000286,6,74.3,530.2567129829056
6,2,2,2,2,8,2,4,2,09000003,02000050,8,85.5,402.67
2,1,8,0,1,0,2,1,5,09000022,02000638,4,80.10000000000001,217.20054386826297
5,4,6,2,2,5,2,4,4,09000013,02000387,7,66.5,411.0264496199996
3,3,8,2,1,9,2,2,1,09000007,02000175,3,78.60000000000001,360.39482929473667
4,1,6,2,1,0,2,0,3,09000018,02000534,7,88.6,433.6432643128652
6,1,7,2,0,7,2,2,3,09000018,02000542,3,76.4,435.26864821428546
2,3,6,2,1,3,2,1,1,09000014,02000413,9,90.9,431.9664867054792
6,2,7,2,1,0,3,1,3,09000012,02000359,3,93.7,557.0235265176467
3,2,9,1,2,0,4,0,5,09000005,02000094,6,74.5,388.13080431382934
12,4,8,2,2,0,4,0,3,09000015,02000453,6,81.5,971.8237913636326
12,2,7,2,2,0,4,1,0,09000029,02000858,2,82.39999999999999,304.0914945986838
5,1,8,2,2,0,2,0,3,09000023,02000665,4,89.4,151.17878501666593
13,2,6,0,0,1,4,1,1,09000013,02000375,4,81.10000000000001,225.77252947058747
6,4,8,2,1,0,5,0,5,09000022,02000637,4,88.5,253.40198487116533
3,1,7,0,2,0,2,0,5,09000019,02000556,3,82,264.32296750282427
4,1,9,2,2,1,2,0,5,09000022,02000622,3,78.3,185.4949739570549
7,4,5,2,2,1,0,2,0,09000022,02000639,2,63.5,350.3166793292681
3,3,8,0,2,3,2,0,1,09000019,02000563,3,80.80000000000001,387.3530042214282
4,1,8,1,0,1,3,0,3,09000011,02000316,7,50.1,211.61559090490755
